DISTRITO FEDERAL,DISTRITO LOCAL,REGIÓN,MUNICIPIO,,POLÍGONO,SECCIÓN,LNOM,META,COMPROMISOS,AVANCE,DETECTADOS,OTROS,PORCENTAJE,EFECTIVIDAD
12,23,R5,YURIRIA,,30_3246_2_03,438_56_2955902,520,260,186,487,74,413,28.4615,-69.6099
12,23,R5,YURIRIA,,30_3246_2_03,438_56_2956902,558,279,250,650,91,559,32.6165,-72
12,23,R5,YURIRIA,,30_3246_2_03,438_56_2957902,310,155,99,39,4,35,2.5806,-79.4872
12,23,R5,YURIRIA,,30_3246_2_03,438_56_2958902,506,253,200,595,40,555,15.8103,-86.5546
12,23,R5,YURIRIA,,30_3246_2_03,438_56_2959902,1332,666,1017,1962,271,1691,40.6907,-72.3751
12,23,R5,YURIRIA,,30_3246_2_03,438_56_2960902,496,248,338,748,115,633,46.371,-69.2513
12,23,R5,YURIRIA,,30_3246_1_03,438_56_2961902,248,124,204,395,28,367,22.5806,-85.8228
12,23,R5,YURIRIA,,30_3246_1_03,438_56_2962902,810,405,541,1015,170,845,41.9753,-66.5025
12,23,R5,YURIRIA,,30_3246_1_03,438_56_2963902,524,262,421,655,137,518,52.2901,-58.1679
12,23,R5,YURIRIA,,30_3246_3_03,438_56_2964902,868,434,413,376,100,276,23.0415,-46.8085
12,23,R5,YURIRIA,,30_3246_3_03,438_56_2965902,756,378,316,435,95,340,25.1323,-56.3218
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2966902,396,198,197,336,56,280,28.2828,-66.6667
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2967902,156,78,127,171,24,147,30.7692,-71.9298
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2968902,178,89,92,162,23,139,25.8427,-71.6049
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2969902,336,168,254,332,63,269,37.5,-62.0482
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2970902,138,69,81,31,4,27,5.7971,-74.1935
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2971902,316,158,176,287,58,229,36.7089,-59.5819
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2972902,118,59,64,172,21,151,35.5932,-75.5814
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2973902,204,102,80,283,21,262,20.5882,-85.159
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2974902,256,128,94,0,0,0,0,0
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2975902,316,158,183,295,37,258,23.4177,-74.9153
12,23,R5,YURIRIA,,30_3246_7_03,438_56_2976902,144,72,74,111,15,96,20.8333,-72.973
12,23,R5,YURIRIA,,30_3246_7_03,438_56_2977902,164,82,83,199,20,179,24.3902,-79.8995
12,23,R5,YURIRIA,,30_3246_7_03,438_56_2978902,158,79,120,201,43,158,54.4304,-57.2139
12,23,R5,YURIRIA,,30_3246_7_03,438_56_2979902,198,99,108,184,30,154,30.303,-67.3913
12,23,R5,YURIRIA,,30_3246_3_03,438_56_2980902,370,185,125,222,20,202,10.8108,-81.982
12,23,R5,YURIRIA,,30_3246_3_03,438_56_2981902,222,111,182,318,58,260,52.2523,-63.522
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2982902,90,45,48,179,13,166,28.8889,-85.4749
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2983902,322,161,187,437,64,373,39.7516,-70.7094
12,23,R5,YURIRIA,,30_3246_3_03,438_56_2984902,716,358,403,835,115,720,32.1229,-72.4551
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2985902,166,83,60,141,15,126,18.0723,-78.7234
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2986902,390,195,172,272,24,248,12.3077,-82.3529
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2987902,228,114,103,241,39,202,34.2105,-67.6349
12,23,R5,YURIRIA,,30_3246_3_03,438_56_2988902,174,87,74,191,26,165,29.8851,-72.7749
12,23,R5,YURIRIA,,30_3246_7_03,438_56_2989902,104,52,53,29,0,29,0,-100
12,23,R5,YURIRIA,,30_3246_3_03,438_56_2990902,112,56,61,302,26,276,46.4286,-82.7815
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2991902,378,189,154,266,41,225,21.6931,-69.1729
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2992902,558,279,131,399,44,355,15.7706,-77.9449
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2993902,672,336,177,20,2,18,0.5952,-80
12,23,R5,YURIRIA,,30_3246_4_03,438_56_2994902,522,261,137,261,34,227,13.0268,-73.9464
12,23,R5,YURIRIA,,30_3246_7_03,438_56_2995902,282,141,110,26,7,19,4.9645,-46.1538
12,23,R5,YURIRIA,,30_3246_5_03,438_56_2996902,598,299,280,18,2,16,0.6689,-77.7778
12,23,R5,YURIRIA,,30_3246_6_03,438_56_2997902,606,303,211,184,33,151,10.8911,-64.1304
12,23,R5,YURIRIA,,30_3246_6_03,438_56_2998902,678,339,202,572,34,538,10.0295,-88.1119
12,23,R5,YURIRIA,,30_3246_6_03,438_56_2999902,576,288,169,467,59,408,20.4861,-74.7323
12,23,R5,YURIRIA,,30_3246_6_03,438_56_3000902,606,303,246,469,40,429,13.2013,-82.9424
12,23,R5,YURIRIA,,30_3246_6_03,438_56_3001902,608,304,276,532,71,461,23.3553,-73.3083
12,23,R5,YURIRIA,,30_3246_6_03,438_56_3002902,378,189,125,112,9,103,4.7619,-83.9286
12,23,R5,YURIRIA,,30_3246_7_03,438_56_3003902,316,158,146,225,45,180,28.481,-60
12,23,R5,YURIRIA,,30_3246_6_03,438_56_3004902,228,114,130,229,36,193,31.5789,-68.559
12,23,R5,YURIRIA,,30_3246_6_03,438_56_3005902,380,190,58,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_1436902,572,286,53,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_1437902,1182,591,35,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_1438902,1046,523,68,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_1450902,2334,1167,121,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_1451902,748,374,69,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_1452902,690,345,98,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_1453902,896,448,57,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1531902,730,365,49,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1532902,1010,505,93,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1533902,762,381,38,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_39_03,438_56_1558902,918,459,71,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1559902,892,446,47,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1560902,512,256,23,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1561902,1680,840,53,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1562902,858,429,40,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1563902,694,347,39,55,0,55,0,-100
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1564902,896,448,40,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1565902,754,377,26,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1566902,838,419,72,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1567902,746,373,118,19,0,19,0,-100
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1581902,976,488,35,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1582902,668,334,26,139,0,139,0,-100
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1583902,1136,568,39,149,0,149,0,-100
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1584902,614,307,37,76,0,76,0,-100
13,24,R7,LEÓN DL21,,30_3220_40_03,438_56_1585902,3314,1657,183,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1586902,746,373,59,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1587902,652,326,27,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_39_03,438_56_1588902,862,431,83,358,0,358,0,-100
13,24,R7,LEÓN DL21,,30_3220_39_03,438_56_1589902,824,412,132,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_39_03,438_56_1590902,902,451,90,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_39_03,438_56_1614902,8190,4095,548,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_39_03,438_56_1615902,504,252,75,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_39_03,438_56_1616902,620,310,36,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_39_03,438_56_1617902,978,489,60,110,0,110,0,-100
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1618902,444,222,27,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_38_03,438_56_1619902,692,346,32,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_40_03,438_56_1620902,3070,1535,186,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_40_03,438_56_1621902,680,340,39,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_40_03,438_56_1630902,612,306,31,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_41_03,438_56_1631902,1678,839,124,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_43_03,438_56_1633902,3376,1688,320,102,0,102,0,-100
13,24,R7,LEÓN DL21,,30_3220_41_03,438_56_1634902,7550,3775,448,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_39_03,438_56_1635902,1912,956,129,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_41_03,438_56_1641902,2388,1194,208,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_42_03,438_56_1642902,6608,3304,684,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_43_03,438_56_1643902,2972,1486,458,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_42_03,438_56_1647902,5040,2520,563,54,1,53,0.0397,-96.2963
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3042902,568,284,22,268,0,268,0,-100
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3043902,502,251,38,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3045902,552,276,14,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3048902,388,194,30,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3049902,422,211,57,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3050902,356,178,26,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3052902,480,240,37,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3053902,468,234,33,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3054902,312,156,12,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3055902,334,167,20,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3056902,420,210,48,100,0,100,0,-100
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3057902,350,175,21,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3058902,302,151,49,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3059902,300,150,15,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3060902,354,177,13,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3061902,338,169,57,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3062902,370,185,33,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3063902,270,135,13,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3064902,278,139,22,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3065902,344,172,18,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3066902,318,159,11,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3067902,370,185,58,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3068902,302,151,22,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3069902,792,396,35,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3070902,268,134,12,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_40_03,438_56_3121902,848,424,51,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_41_03,438_56_3122902,618,309,79,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_41_03,438_56_3123902,784,392,102,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_43_03,438_56_3124902,778,389,89,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_43_03,438_56_3125902,732,366,50,134,0,134,0,-100
13,24,R7,LEÓN DL21,,30_3220_40_03,438_56_3126902,684,342,100,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_40_03,438_56_3127902,936,468,92,1,0,1,0,-100
13,24,R7,LEÓN DL21,,30_3220_40_03,438_56_3128902,1282,641,128,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_43_03,438_56_3129902,980,490,101,0,0,0,0,0
13,24,R7,LEÓN DL21,,30_3220_43_03,438_56_3130902,1136,568,55,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_36_03,438_56_3132902,744,372,64,191,0,191,0,-100
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3143902,802,401,80,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3144902,484,242,39,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3145902,428,214,48,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3146902,452,226,41,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3147902,386,193,96,0,0,0,0,0
8,24,R7,LEÓN DL21,,30_3220_37_03,438_56_3148902,1950,975,61,0,0,0,0,0
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_51902,916,458,229,229,76.33333333,812,27.0742,-73.5043
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_52902,214,107,53.5,53.5,17.83333333,91,8.4112,-82
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_53902,290,145,72.5,72.5,24.16666667,196,17.2414,-77.3756
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_54902,308,154,77,77,25.66666667,249,20.7792,-77.2242
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_55902,172,86,43,43,14.33333333,109,13.9535,-80.1653
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_56902,376,188,94,94,31.33333333,212,21.8085,-67.5889
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_57902,326,163,81.5,81.5,27.16666667,66,11.0429,-57.1429
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_58902,396,198,99,99,33,193,13.1313,-76.2557
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_59902,326,163,81.5,81.5,27.16666667,173,14.1104,-76.5306
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_60902,320,160,80,80,26.66666667,276,10.625,-88.3959
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_61902,352,176,88,88,29.33333333,186,7.9545,-86
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_62902,370,185,92.5,92.5,30.83333333,92,0,-100
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_63902,250,125,62.5,62.5,20.83333333,142,6.4,-89.3333
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_64902,200,100,50,50,16.66666667,209,24,-79.3991
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_65902,242,121,60.5,60.5,20.16666667,128,9.9174,-82.8571
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_66902,258,129,64.5,64.5,21.5,102,6.9767,-83.7838
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_67902,794,397,198.5,198.5,66.16666667,631,40.0504,-59.7468
16,25,R5,ACÁMBARO,,30_322_1_03,438_56_68902,290,145,72.5,72.5,24.16666667,306,24.1379,-79.4721
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_69902,276,138,69,69,23,59,7.2464,-71.0145
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_70902,276,138,69,69,23,70,6.5217,-77.2152
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_71902,340,170,85,85,28.33333333,126,15.8824,-64.7059
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_72902,272,136,68,68,22.66666667,126,19.8529,-64.7059
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_73902,366,183,91.5,91.5,30.5,278,26.776,-70.0306
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_74902,664,332,166,166,55.33333333,438,20.4819,-73.1225
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_75902,226,113,56.5,56.5,18.83333333,0,0,0
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_76902,280,140,70,70,23.33333333,136,27.1429,-56.3218
16,25,R5,ACÁMBARO,,30_322_3_03,438_56_77902,312,156,78,78,26,0,0,0
16,25,R5,ACÁMBARO,,30_322_3_03,438_56_78902,370,185,92.5,92.5,30.83333333,0,0,0
16,25,R5,ACÁMBARO,,30_322_3_03,438_56_79902,440,220,110,110,36.66666667,0,0,0
16,25,R5,ACÁMBARO,,30_322_3_03,438_56_80902,304,152,76,76,25.33333333,0,0,0
16,25,R5,ACÁMBARO,,30_322_2_03,438_56_81902,1006,503,251.5,251.5,83.83333333,431,14.3141,-71.3718
16,25,R5,ACÁMBARO,,30_322_3_03,438_56_82902,266,133,66.5,66.5,22.16666667,83,14.2857,-62.7451
16,25,R5,ACÁMBARO,,30_322_3_03,438_56_83902,350,175,87.5,87.5,29.16666667,165,13.7143,-74.6032
16,25,R5,ACÁMBARO,,30_322_3_03,438_56_84902,374,187,93.5,93.5,31.16666667,350,50.8021,-57.3034
16,25,R5,ACÁMBARO,,30_322_3_03,438_56_85902,358,179,89.5,89.5,29.83333333,332,56.4246,-53.3487
16,25,R5,ACÁMBARO,,30_322_3_03,438_56_86902,984,492,246,246,82,819,34.1463,-65.9574
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_87902,60,30,15,15,5,75,23.3333,-82.9268
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_88902,20,10,5,5,1.666666667,0,0,0
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_89902,212,106,53,53,17.66666667,150,16.0377,-79.6407
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_90902,88,44,22,22,7.333333333,76,9.0909,-90
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_91902,192,96,48,48,16,189,26.0417,-76.6355
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_92902,120,60,30,30,10,86,55,-44.5378
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_93902,228,114,57,57,19,115,30.7018,-53.3333
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_94902,264,132,66,66,22,110,21.2121,-59.4203
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_95902,218,109,54.5,54.5,18.16666667,176,36.6972,-62.963
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_96902,284,142,71,71,23.66666667,127,26.0563,-54.878
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_97902,284,142,71,71,23.66666667,207,21.831,-73.9496
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_98902,66,33,16.5,16.5,5.5,98,39.3939,-76.5766
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_99902,184,92,46,46,15.33333333,203,25,-79.646
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_100902,170,85,42.5,42.5,14.16666667,171,14.1176,-86.8852
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_101902,316,158,79,79,26.33333333,188,7.5949,-88
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_102902,372,186,93,93,31,165,8.6022,-82.3204
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_103902,228,114,57,57,19,270,9.6491,-92.1708
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_104902,222,111,55.5,55.5,18.5,288,21.6216,-84.6154
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_105902,158,79,39.5,39.5,13.16666667,120,20.2532,-76.4706
16,25,R5,ACÁMBARO,,30_322_8_03,438_56_106902,248,124,62,62,20.66666667,181,51.6129,-47.7551
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_107902,160,80,40,40,13.33333333,136,18.75,-80.1325
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_108902,156,78,39,39,13,171,17.9487,-84.8649
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_109902,342,171,85.5,85.5,28.5,300,21.6374,-78.0415
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_110902,162,81,40.5,40.5,13.5,116,11.1111,-85.6
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_111902,318,159,79.5,79.5,26.5,118,20.7547,-56.2914
16,25,R5,ACÁMBARO,,30_322_4_03,438_56_112902,144,72,36,36,12,85,41.6667,-47.8261
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_113902,218,109,54.5,54.5,18.16666667,152,14.6789,-80.9524
16,25,R5,ACÁMBARO,,30_322_7_03,438_56_114902,376,188,94,94,31.33333333,218,29.2553,-59.707
16,25,R5,ACÁMBARO,,30_322_7_03,438_56_115902,284,142,71,71,23.66666667,125,12.6761,-74.8252
16,25,R5,ACÁMBARO,,30_322_7_03,438_56_116902,260,130,65,65,21.66666667,255,67.6923,-48.688
16,25,R5,ACÁMBARO,,30_322_7_03,438_56_117902,100,50,25,25,8.333333333,155,48,-73.1844
16,25,R5,ACÁMBARO,,30_322_7_03,438_56_118902,218,109,54.5,54.5,18.16666667,221,54.1284,-57.8571
16,25,R5,ACÁMBARO,,30_322_7_03,438_56_119902,336,168,84,84,28,146,32.1429,-46
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_120902,254,127,63.5,63.5,21.16666667,116,20.4724,-63.3803
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_121902,394,197,98.5,98.5,32.83333333,0,0,0
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_122902,168,84,42,42,14,135,13.0952,-84.9315
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_123902,266,133,66.5,66.5,22.16666667,156,12.782,-80.3468
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_124902,100,50,25,25,8.333333333,41,18,-64
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_125902,98,49,24.5,24.5,8.166666667,81,16.3265,-82.0225
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_126902,118,59,29.5,29.5,9.833333333,159,30.5085,-79.661
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_127902,96,48,24,24,8,0,0,0
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_128902,360,180,90,90,30,0,0,0
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_129902,102,51,25.5,25.5,8.5,61,5.8824,-90.625
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_130902,86,43,21.5,21.5,7.166666667,48,13.9535,-77.7778
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_131902,286,143,71.5,71.5,23.83333333,185,33.5664,-58.7983
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_132902,186,93,46.5,46.5,15.5,236,92.4731,-46.5839
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_133902,114,57,28.5,28.5,9.5,0,0,0
16,25,R5,ACÁMBARO,,30_322_5_03,438_56_134902,150,75,37.5,37.5,12.5,37,8,-72.093
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_135902,152,76,38,38,12.66666667,76,2.6316,-94.8718
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_136902,864,432,216,216,72,395,34.4907,-45.2206
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_137902,600,300,150,150,50,256,30,-47.9769
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_138902,632,316,158,158,52.66666667,384,27.2152,-63.4043
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_139902,234,117,58.5,58.5,19.5,0,0,0
16,25,R5,ACÁMBARO,,30_322_6_03,438_56_140902,216,108,54,54,18,41,24.0741,-22.3881
16,25,R6,APASEO EL ALTO,,30_324_1_03,438_56_244902,344,172,86,86,28.66666667,395,6.9767,-94.1032
16,25,R6,APASEO EL ALTO,,30_324_1_03,438_56_245902,512,256,128,128,42.66666667,0,0,0
16,25,R6,APASEO EL ALTO,,30_324_1_03,438_56_246902,282,141,70.5,70.5,23.5,0,0,0
16,25,R6,APASEO EL ALTO,,30_324_1_03,438_56_247902,458,229,114.5,114.5,38.16666667,203,2.6201,-94.2584
16,25,R6,APASEO EL ALTO,,30_324_1_03,438_56_248902,556,278,139,139,46.33333333,0,0,0
16,25,R6,APASEO EL ALTO,,30_324_1_03,438_56_249902,438,219,109.5,109.5,36.5,389,11.4155,-87.9227
16,25,R6,APASEO EL ALTO,,30_324_1_03,438_56_250902,364,182,91,91,30.33333333,89,1.6484,-93.4783
16,25,R6,APASEO EL ALTO,,30_324_1_03,438_56_251902,594,297,148.5,148.5,49.5,279,3.367,-93.0796
16,25,R6,APASEO EL ALTO,,30_324_3_03,438_56_252902,632,316,158,158,52.66666667,606,11.3924,-88.785
16,25,R6,APASEO EL ALTO,,30_324_2_03,438_56_253902,218,109,54.5,54.5,18.16666667,135,0,-100
16,25,R6,APASEO EL ALTO,,30_324_2_03,438_56_254902,350,175,87.5,87.5,29.16666667,86,0.5714,-97.7011
16,25,R6,APASEO EL ALTO,,30_324_1_03,438_56_255902,358,179,89.5,89.5,29.83333333,450,7.2626,-94.3844
16,25,R6,APASEO EL ALTO,,30_324_2_03,438_56_256902,350,175,87.5,87.5,29.16666667,171,5.1429,-90
16,25,R6,APASEO EL ALTO,,30_324_2_03,438_56_257902,412,206,103,103,34.33333333,312,6.7961,-91.411
16,25,R6,APASEO EL ALTO,,30_324_3_03,438_56_258902,462,231,115.5,115.5,38.5,174,3.4632,-91.2088
16,25,R6,APASEO EL ALTO,,30_324_2_03,438_56_259902,228,114,57,57,19,87,1.7544,-95.5056
16,25,R6,APASEO EL ALTO,,30_324_3_03,438_56_260902,344,172,86,86,28.66666667,140,10.4651,-77.2152
16,25,R6,APASEO EL ALTO,,30_324_3_03,438_56_261902,446,223,111.5,111.5,37.16666667,0,0,0
16,25,R6,APASEO EL ALTO,,30_324_3_03,438_56_262902,192,96,48,48,16,93,2.0833,-95.7895
16,25,R6,APASEO EL ALTO,,30_324_3_03,438_56_263902,286,143,71.5,71.5,23.83333333,0,0,0
16,25,R6,APASEO EL ALTO,,30_324_3_03,438_56_264902,424,212,106,106,35.33333333,191,7.0755,-85.4369
16,25,R6,APASEO EL ALTO,,30_324_3_03,438_56_265902,364,182,91,91,30.33333333,32,1.6484,-82.8571
16,25,R6,APASEO EL ALTO,,30_324_3_03,438_56_266902,52,26,13,13,4.333333333,85,73.0769,-63.4615
